,origin,destination,startdate,deptime,arrtime,stops,duration,layovers,airline,currency,price,url
76,HEL,LON,2023-11-30,10:40 AM,8:50 PM,1,12 hr 10 min,495,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
77,HEL,LON,2023-11-30,1:55 PM,4:35 PM,1,4 hr 40 min,60,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
78,HEL,LON,2023-11-30,1:55 PM,5:00 PM,1,5 hr 5 min,70,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
79,HEL,LON,2023-11-30,1:55 PM,5:20 PM,1,5 hr 25 min,110,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
80,HEL,LON,2023-11-30,1:55 PM,5:55 PM,1,6 hr,125,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
81,HEL,LON,2023-11-30,1:55 PM,6:25 PM,1,6 hr 30 min,170,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
82,HEL,LON,2023-11-30,1:55 PM,7:15 PM,1,7 hr 20 min,200,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
83,HEL,LON,2023-11-30,1:55 PM,7:35 PM,1,7 hr 40 min,240,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
84,HEL,LON,2023-11-30,1:55 PM,8:15 PM,1,8 hr 20 min,285,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
85,HEL,LON,2023-11-30,1:55 PM,8:50 PM,1,8 hr 55 min,300,KLM,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
86,HEL,LON,2023-11-30,6:10 PM,8:50 PM,1,4 hr 40 min,40,KLM,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
87,HEL,LON,2023-11-30,7:00 AM,3:50 PM,1,10 hr 50 min,360,Lufthansa,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
88,HEL,LON,2023-11-30,7:00 AM,5:05 PM,1,12 hr 5 min,435,Lufthansa,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
89,HEL,LON,2023-11-30,7:00 AM,6:35 PM,1,13 hr 35 min,525,Lufthansa,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
90,HEL,LON,2023-11-30,7:00 AM,7:35 PM,1,14 hr 35 min,585,Lufthansa,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
91,HEL,LON,2023-11-30,7:00 AM,9:00 PM,1,16 hr,670,Lufthansa,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
92,HEL,LON,2023-11-30,12:45 PM,5:05 PM,1,6 hr 20 min,85,"Lufthansa, Operated by Lufthansa CityLine",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
93,HEL,LON,2023-11-30,12:45 PM,6:35 PM,1,7 hr 50 min,175,"Lufthansa, Operated by Lufthansa CityLine",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
94,HEL,LON,2023-11-30,12:45 PM,7:35 PM,1,8 hr 50 min,235,"Lufthansa, Operated by Lufthansa CityLine",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
95,HEL,LON,2023-11-30,12:45 PM,9:00 PM,1,10 hr 15 min,320,"Lufthansa, Operated by Lufthansa CityLine",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
96,HEL,LON,2023-11-30,12:45 PM,10:55 PM,1,12 hr 10 min,435,"Lufthansa, Operated by Lufthansa CityLine",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
97,HEL,LON,2023-11-30,7:05 AM,10:20 AM,1,5 hr 15 min,55,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
98,HEL,LON,2023-11-30,7:05 AM,10:45 AM,1,5 hr 40 min,65,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
99,HEL,LON,2023-11-30,7:05 AM,12:45 PM,1,7 hr 40 min,185,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
100,HEL,LON,2023-11-30,7:05 AM,2:45 PM,1,9 hr 40 min,305,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
101,HEL,LON,2023-11-30,7:05 AM,3:45 PM,1,10 hr 40 min,365,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
102,HEL,LON,2023-11-30,7:05 AM,4:40 PM,1,11 hr 35 min,440,"Lufthansa, Operated by Lufthansa CityLine",USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
103,HEL,LON,2023-11-30,7:05 AM,4:45 PM,1,11 hr 40 min,425,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
104,HEL,LON,2023-11-30,7:05 AM,5:05 PM,1,12 hr,460,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
105,HEL,LON,2023-11-30,7:05 AM,5:45 PM,1,12 hr 40 min,485,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
106,HEL,LON,2023-11-30,7:05 AM,6:45 PM,1,13 hr 40 min,545,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
107,HEL,LON,2023-11-30,7:05 AM,8:45 PM,1,15 hr 40 min,665,Lufthansa,USD,184,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
108,HEL,LON,2023-11-30,1:30 PM,9:20 PM,1,9 hr 50 min,365,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,185,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
109,HEL,LON,2023-11-30,5:20 AM,5:05 PM,2,13 hr 45 min,530,Air Baltic,USD,193,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
110,HEL,LON,2023-11-30,5:20 AM,5:05 PM,2,13 hr 45 min,530,Air Baltic,USD,193,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
111,HEL,LON,2023-11-30,6:30 AM,5:05 PM,2,12 hr 35 min,435,"Scandinavian Airlines, SWISS",USD,197,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
112,HEL,LON,2023-11-30,8:40 AM,5:05 PM,2,10 hr 25 min,330,Air Baltic,USD,197,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
113,HEL,LON,2023-11-30,3:30 PM,8:50 PM,2,7 hr 20 min,NA,"Air Baltic, Brussels Airlines",USD,204,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
114,HEL,LON,2023-11-30,3:30 PM,9:20 PM,2,7 hr 50 min,195,"Air Baltic, Brussels Airlines",USD,204,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
115,HEL,LON,2023-11-30,7:25 AM,5:40 PM,2,12 hr 15 min,445,"Scandinavian Airlines, Lufthansa, Operated by Xfly, Lufthansa CityLine",USD,205,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
116,HEL,LON,2023-11-30,7:05 AM,5:05 PM,2,12 hr,420,"Lufthansa, Brussels Airlines",USD,209,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
117,HEL,LON,2023-11-30,7:05 AM,5:05 PM,2,12 hr,420,"Lufthansa, Brussels Airlines, Operated by Lufthansa CityLine",USD,209,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
